+ 1616814383.305434600 /scripts/functions/utility : __rvm_remove_from_path()  18 > __rvm_string_match ':/home/jeremy/.rvm/gems/ruby-2.6.6/bin:/home/jeremy/.rvm/gems/ruby-2.6.6@global/bin:/home/jeremy/.rvm/rubies/ruby-2.6.6/bin:/home/jeremy/.rvm/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin:/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler:/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/windows/system32:/mnt/c/windows:/mnt/c/windows/System32/Wbem:/mnt/c/windows/System32/WindowsPowerShell/v1.0:/mnt/c/windows/System32/OpenSSH:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common:/mnt/c/Program Files/Intel/WiFi/bin:/mnt/c/Program Files/Common Files/Intel/WirelessCommon:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0:/mnt/c/WINDOWS/System32/OpenSSH:/mnt/c/Program Files/Git/cmd:/mnt/c/Program Files/nodejs:/mnt/c/Program Files/dotnet:/mnt/c/Program Files/Go/bin:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32/Scripts:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Local/Programs/Microsoft VS Code/bin:/mnt/c/Users/15149/AppData/Local/atom/bin:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Roaming/npm:/mnt/c/Users/15149/.dotnet/tools:/mnt/c/Users/15149/go/bin:/snap/bin:/home/jeremy/.dotnet/tools:' '*:/home/jeremy/.rvm/*:*'
+ 1616814383.313792000 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.322368700 /scripts/functions/support : __rvm_string_match()  2 > _string=':/home/jeremy/.rvm/gems/ruby-2.6.6/bin:/home/jeremy/.rvm/gems/ruby-2.6.6@global/bin:/home/jeremy/.rvm/rubies/ruby-2.6.6/bin:/home/jeremy/.rvm/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin:/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler:/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/windows/system32:/mnt/c/windows:/mnt/c/windows/System32/Wbem:/mnt/c/windows/System32/WindowsPowerShell/v1.0:/mnt/c/windows/System32/OpenSSH:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common:/mnt/c/Program Files/Intel/WiFi/bin:/mnt/c/Program Files/Common Files/Intel/WirelessCommon:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0:/mnt/c/WINDOWS/System32/OpenSSH:/mnt/c/Program Files/Git/cmd:/mnt/c/Program Files/nodejs:/mnt/c/Program Files/dotnet:/mnt/c/Program Files/Go/bin:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32/Scripts:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Local/Programs/Microsoft VS Code/bin:/mnt/c/Users/15149/AppData/Local/atom/bin:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Roaming/npm:/mnt/c/Users/15149/.dotnet/tools:/mnt/c/Users/15149/go/bin:/snap/bin:/home/jeremy/.dotnet/tools:'
+ 1616814383.329404100 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.340993100 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.347898400 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.358253300 /scripts/functions/support : __rvm_string_match()  7 > return 0
+ 1616814383.366729300 /scripts/functions/utility : __rvm_remove_from_path()  20 > typeset -a _path
+ 1616814383.374146300 /scripts/functions/utility : __rvm_remove_from_path()  21 > _path=()
+ 1616814383.380429200 /scripts/functions/utility : __rvm_remove_from_path()  22 > __rvm_custom_separated_array _path : '/home/jeremy/.rvm/gems/ruby-2.6.6/bin:/home/jeremy/.rvm/gems/ruby-2.6.6@global/bin:/home/jeremy/.rvm/rubies/ruby-2.6.6/bin:/home/jeremy/.rvm/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin:/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler:/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS:/mnt/c/windows/system32:/mnt/c/windows:/mnt/c/windows/System32/Wbem:/mnt/c/windows/System32/WindowsPowerShell/v1.0:/mnt/c/windows/System32/OpenSSH:/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/DAL:/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common:/mnt/c/Program Files/Intel/WiFi/bin:/mnt/c/Program Files/Common Files/Intel/WirelessCommon:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0:/mnt/c/WINDOWS/System32/OpenSSH:/mnt/c/Program Files/Git/cmd:/mnt/c/Program Files/nodejs:/mnt/c/Program Files/dotnet:/mnt/c/Program Files/Go/bin:/mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32/Scripts:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Local/Programs/Microsoft VS Code/bin:/mnt/c/Users/15149/AppData/Local/atom/bin:/mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/15149/AppData/Roaming/npm:/mnt/c/Users/15149/.dotnet/tools:/mnt/c/Users/15149/go/bin:/snap/bin:/home/jeremy/.dotnet/tools'
+ 1616814383.389996100 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814383.396925200 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=:
+ 1616814383.405809000 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814383.416212500 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval '_path+=( $3 )'
++ 1616814383.424186400 /scripts/functions/utility : __rvm_custom_separated_array()  0 > _path+=($3)
+ 1616814383.433004300 /scripts/functions/utility : __rvm_remove_from_path()  23 > __rvm_remove_from_array _path '/home/jeremy/.rvm/*' /home/jeremy/.rvm/gems/ruby-2.6.6/bin /home/jeremy/.rvm/gems/ruby-2.6.6@global/bin /home/jeremy/.rvm/rubies/ruby-2.6.6/bin /home/jeremy/.rvm/bin /usr/local/sbin /usr/local/bin /usr/sbin /usr/bin /sbin /bin /usr/games /usr/local/games '/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin' '/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler' '/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath' '/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS' '/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS' /mnt/c/windows/system32 /mnt/c/windows /mnt/c/windows/System32/Wbem /mnt/c/windows/System32/WindowsPowerShell/v1.0 /mnt/c/windows/System32/OpenSSH '/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/DAL' '/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/DAL' '/mnt/c/Program Files (x86)/NVIDIA Corporation/PhysX/Common' '/mnt/c/Program Files/Intel/WiFi/bin' '/mnt/c/Program Files/Common Files/Intel/WirelessCommon' /mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32 /mnt/c/WINDOWS/system32 /mnt/c/WINDOWS /mnt/c/WINDOWS/System32/Wbem /mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0 /mnt/c/WINDOWS/System32/OpenSSH '/mnt/c/Program Files/Git/cmd' '/mnt/c/Program Files/nodejs' '/mnt/c/Program Files/dotnet' '/mnt/c/Program Files/Go/bin' /mnt/c/Users/15149/AppData/Local/Programs/Python/Python37-32/Scripts /mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps '/mnt/c/Users/15149/AppData/Local/Programs/Microsoft VS Code/bin' /mnt/c/Users/15149/AppData/Local/atom/bin /mnt/c/Users/15149/AppData/Local/Microsoft/WindowsApps /mnt/c/Users/15149/AppData/Roaming/npm /mnt/c/Users/15149/.dotnet/tools /mnt/c/Users/15149/go/bin /snap/bin /home/jeremy/.dotnet/tools
+ 1616814383.443631900 /scripts/functions/utility : __rvm_remove_from_array()  1 > typeset _array_name _iterator _search
+ 1616814383.457757700 /scripts/functions/utility : __rvm_remove_from_array()  2 > typeset -a _temp_array
+ 1616814383.466621600 /scripts/functions/utility : __rvm_remove_from_array()  3 > _array_name=_path
+ 1616814383.477148400 /scripts/functions/utility : __rvm_remove_from_array()  4 > _search='/home/jeremy/.rvm/*'
+ 1616814383.484552500 /scripts/functions/utility : __rvm_remove_from_array()  5 > shift 2
+ 1616814383.496152300 /scripts/functions/utility : __rvm_remove_from_array()  6 > _temp_array=()
+ 1616814383.506873100 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.516537200 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /home/jeremy/.rvm/gems/ruby-2.6.6/bin '/home/jeremy/.rvm/*'
+ 1616814383.527222600 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.534711700 /scripts/functions/support : __rvm_string_match()  2 > _string=/home/jeremy/.rvm/gems/ruby-2.6.6/bin
+ 1616814383.544399600 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.553065500 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.561045600 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.569293500 /scripts/functions/support : __rvm_string_match()  7 > return 0
+ 1616814383.579921500 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.589701400 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /home/jeremy/.rvm/gems/ruby-2.6.6@global/bin '/home/jeremy/.rvm/*'
+ 1616814383.600007700 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.609305500 /scripts/functions/support : __rvm_string_match()  2 > _string=/home/jeremy/.rvm/gems/ruby-2.6.6@global/bin
+ 1616814383.617224800 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.626474300 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.636342600 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.644895000 /scripts/functions/support : __rvm_string_match()  7 > return 0
+ 1616814383.652913200 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.662679800 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /home/jeremy/.rvm/rubies/ruby-2.6.6/bin '/home/jeremy/.rvm/*'
+ 1616814383.670278600 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.680312900 /scripts/functions/support : __rvm_string_match()  2 > _string=/home/jeremy/.rvm/rubies/ruby-2.6.6/bin
+ 1616814383.688761300 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.697548800 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.704912400 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.756779300 /scripts/functions/support : __rvm_string_match()  7 > return 0
+ 1616814383.763852000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.774667400 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /home/jeremy/.rvm/bin '/home/jeremy/.rvm/*'
+ 1616814383.782017900 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.790331400 /scripts/functions/support : __rvm_string_match()  2 > _string=/home/jeremy/.rvm/bin
+ 1616814383.797266100 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.805509000 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.815107400 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.824809500 /scripts/functions/support : __rvm_string_match()  7 > return 0
+ 1616814383.833875700 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.842903900 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/local/sbin '/home/jeremy/.rvm/*'
+ 1616814383.850504600 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.857489800 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/local/sbin
+ 1616814383.867910700 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.877561900 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.885379400 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814383.893318900 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814383.901200700 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814383.910266000 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814383.918303100 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814383.928285700 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814383.944066800 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/local/bin '/home/jeremy/.rvm/*'
+ 1616814383.952767300 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814383.962316200 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/local/bin
+ 1616814383.971064000 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814383.980984200 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814383.991207700 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.000608700 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.013447500 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.021506900 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.030096700 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.039185000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.048396000 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/sbin '/home/jeremy/.rvm/*'
+ 1616814384.058278100 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.067079900 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/sbin
+ 1616814384.074450300 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.081540900 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.088473900 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.096008200 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.103056600 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.110543900 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.118316000 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.127449900 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.134048700 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/bin '/home/jeremy/.rvm/*'
+ 1616814384.142075200 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.148267500 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/bin
+ 1616814384.154421800 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.162317500 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.168194200 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.177741800 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.184909400 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.193856200 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.200960600 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.209971900 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.217034900 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /sbin '/home/jeremy/.rvm/*'
+ 1616814384.226475400 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.234274400 /scripts/functions/support : __rvm_string_match()  2 > _string=/sbin
+ 1616814384.244703100 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.252067200 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.259715400 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.266342900 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.274635800 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.281967300 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.292667700 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.301165000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.309683200 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /bin '/home/jeremy/.rvm/*'
+ 1616814384.317525200 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.325307700 /scripts/functions/support : __rvm_string_match()  2 > _string=/bin
+ 1616814384.333733100 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.339746400 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.353960000 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.362193500 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.368667400 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.377031700 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.383715600 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.392642100 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.399796200 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/games '/home/jeremy/.rvm/*'
+ 1616814384.410128200 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.417964200 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/games
+ 1616814384.427466700 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.434236800 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.444258100 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.494004500 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.500924500 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.507737200 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.515469000 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.523182100 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.529467100 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match /usr/local/games '/home/jeremy/.rvm/*'
+ 1616814384.537969300 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.543949400 /scripts/functions/support : __rvm_string_match()  2 > _string=/usr/local/games
+ 1616814384.552078400 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.563350200 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.572298200 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.580632700 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.587757200 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.595601200 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.604229000 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.615774200 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.625447300 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match '/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin' '/home/jeremy/.rvm/*'
+ 1616814384.632487500 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.642076800 /scripts/functions/support : __rvm_string_match()  2 > _string='/mnt/c/Program Files (x86)/Microsoft SDKs/Azure/CLI2/wbin'
+ 1616814384.648329100 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.658851300 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.665970900 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.677168600 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.686513200 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.693873700 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.700702000 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.709947000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.717125400 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match '/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler' '/home/jeremy/.rvm/*'
+ 1616814384.726127400 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.733600100 /scripts/functions/support : __rvm_string_match()  2 > _string='/mnt/c/Program Files (x86)/Common Files/Intel/Shared Libraries/redist/intel64/compiler'
+ 1616814384.742932300 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.751046000 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.758921100 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.766179200 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.774001100 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.782955700 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.790531900 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.800677000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.807962700 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match '/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath' '/home/jeremy/.rvm/*'
+ 1616814384.816455000 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.825411700 /scripts/functions/support : __rvm_string_match()  2 > _string='/mnt/c/Program Files (x86)/Common Files/Oracle/Java/javapath'
+ 1616814384.832162700 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.841272100 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.849562000 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.859239000 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.865661600 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.874458000 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.881244900 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.890702800 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.898036700 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match '/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS' '/home/jeremy/.rvm/*'
+ 1616814384.908803900 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814384.915874000 /scripts/functions/support : __rvm_string_match()  2 > _string='/mnt/c/Program Files (x86)/Intel/Intel(R) Management Engine Components/iCLS'
+ 1616814384.924817000 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814384.931006700 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814384.940150200 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814384.946480300 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814384.954466000 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814384.962298200 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814384.971229200 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814384.979307000 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
+ 1616814384.988461400 /scripts/functions/utility : __rvm_remove_from_array()  9 > __rvm_string_match '/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS' '/home/jeremy/.rvm/*'
+ 1616814384.997170800 /scripts/functions/support : __rvm_string_match()  1 > typeset _string
+ 1616814385.005033000 /scripts/functions/support : __rvm_string_match()  2 > _string='/mnt/c/Program Files/Intel/Intel(R) Management Engine Components/iCLS'
+ 1616814385.016488600 /scripts/functions/support : __rvm_string_match()  3 > shift
+ 1616814385.024756300 /scripts/functions/support : __rvm_string_match()  4 > ((  1  ))
+ 1616814385.035670700 /scripts/functions/support : __rvm_string_match()  40 > case "${_string}" in
+ 1616814385.046334800 /scripts/functions/support : __rvm_string_match()  9 > shift
+ 1616814385.053605100 /scripts/functions/support : __rvm_string_match()  4 > ((  0  ))
+ 1616814385.062353400 /scripts/functions/support : __rvm_string_match()  11 > return 1
+ 1616814385.068813600 /scripts/functions/utility : __rvm_remove_from_array()  9 > _temp_array+=("$_iterator")
+ 1616814385.078469500 /scripts/functions/utility : __rvm_remove_from_array()  226 > for _iterator in "$@"
